,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,type,city
38014,1,0,4.0,869,50,73,2269,400.0,2,20
38015,1,0,3.3,8,82,0,222,400.0,2,20
38016,1,0,2.8,55,85,73,2281,400.0,2,20
38017,1,0,3.2,2,65,24,1027,1000.0,2,20
38018,1,0,3.7,75,69,37,1047,350.0,2,20
38019,1,0,3.9,58,51,37,1041,600.0,2,20
38020,1,0,3.8,106,69,73,2191,200.0,2,20
38021,1,0,3.7,43,82,73,294,250.0,2,20
38022,1,0,3.2,4,36,38,1311,200.0,2,20
38023,1,0,3.9,156,89,24,1662,450.0,2,20
38024,1,0,4.2,121,50,25,1593,1000.0,2,20
38025,1,0,3.8,261,51,16,479,700.0,2,20
38026,1,0,3.2,6,78,17,500,400.0,2,20
38027,1,0,4.1,159,85,16,626,300.0,2,20
38028,0,0,3.5,8,82,73,1662,200.0,2,20
38029,1,0,3.2,4,89,73,1120,500.0,2,20
38030,1,0,2.8,19,15,11,309,350.0,2,20
38031,1,0,2.9,50,8,73,2239,350.0,2,20
38032,1,0,4.0,140,12,73,1108,400.0,2,20
38033,1,0,4.0,68,12,37,1041,250.0,2,20
38034,1,0,3.7,30,20,73,2239,200.0,2,20
38035,1,0,3.5,13,77,73,1597,300.0,2,20
38036,1,0,3.9,185,77,24,2255,400.0,2,20
38037,1,0,4.1,1214,8,6,915,2000.0,2,20
38038,1,0,3.8,208,15,24,2253,400.0,2,20
38039,1,1,4.3,968,12,16,545,750.0,2,20
38040,1,1,4.3,74,8,24,2157,700.0,2,20
38041,1,0,4.2,34,15,37,1061,300.0,2,20
38042,0,0,3.7,50,77,16,612,550.0,2,20
38043,1,0,3.7,32,82,73,817,400.0,2,20
38044,1,0,3.6,23,4,56,290,100.0,2,20
38045,1,0,4.4,227,51,73,457,700.0,2,20
38046,1,0,3.3,5,8,73,294,400.0,2,20
38047,1,1,4.1,770,82,25,35,1200.0,2,20
38048,1,0,3.5,75,8,73,708,500.0,2,20
38049,0,0,3.7,32,14,24,1846,800.0,2,20
38050,1,0,3.6,53,12,24,1713,600.0,2,20
38051,1,1,4.1,300,70,24,1252,1000.0,2,20
38052,1,0,3.6,83,77,24,1662,500.0,2,20
38053,1,0,3.4,6,51,35,1041,1000.0,2,20
38054,1,0,3.9,134,85,24,1502,700.0,2,20
38055,1,0,2.5,34,82,73,1368,600.0,2,20
38056,1,0,4.4,69,50,73,1064,300.0,2,20
38057,1,0,3.7,80,82,73,1949,300.0,2,20
38058,0,0,3.9,156,50,24,1709,600.0,2,20
38060,0,0,4.1,1545,50,68,1033,1200.0,2,20
38061,1,0,3.7,66,82,16,656,800.0,2,20
38062,1,0,3.6,28,85,73,335,300.0,2,20
38063,1,0,4.3,2151,69,24,342,600.0,2,20
38064,1,0,3.6,96,28,19,526,650.0,2,20
38065,1,0,3.6,26,69,73,782,300.0,2,20
38066,1,0,4.0,25,4,73,2164,100.0,2,20
38068,1,0,4.1,118,51,17,500,500.0,2,20
38069,0,0,3.1,4,4,73,2239,200.0,2,20
38070,1,0,3.9,56,80,73,369,400.0,2,20
38071,0,1,4.1,1339,50,25,1090,2100.0,2,20
38072,1,0,4.0,789,70,73,115,400.0,2,20
38074,1,0,3.2,6,4,73,1597,100.0,2,20
38075,0,0,3.4,4,8,24,859,600.0,2,20
38076,1,0,3.7,50,89,73,1597,350.0,2,20
38077,1,1,4.4,232,51,7,159,2000.0,2,20
38078,1,0,3.8,76,20,73,1597,300.0,2,20
38079,0,0,3.5,14,70,73,1061,250.0,2,20
38080,0,0,3.2,7,8,16,479,600.0,2,20
38084,1,0,4.0,280,76,24,1797,600.0,2,20
38085,1,0,3.4,122,69,16,513,600.0,2,20
38086,1,0,3.3,6,82,11,1388,150.0,2,20
38087,1,0,3.7,28,89,73,1491,350.0,2,20
38088,1,0,3.4,9,77,73,2164,150.0,2,20
38089,1,0,3.8,75,89,24,924,1000.0,2,20
38090,1,0,3.8,19,8,73,736,200.0,2,20
38091,1,0,3.2,10,51,36,1621,450.0,2,20
38093,1,0,3.5,20,15,16,517,500.0,2,20
38094,1,0,3.0,40,8,37,1304,200.0,2,20
38095,1,0,3.7,280,8,24,1768,800.0,2,20
38096,1,0,3.6,41,8,24,1415,500.0,2,20
38098,1,0,4.1,33,15,37,1041,400.0,2,20
38099,0,0,3.8,99,82,16,583,600.0,2,20
38100,1,1,2.2,409,51,24,1522,1000.0,2,20
38102,1,0,3.5,13,8,24,979,600.0,2,20
38103,1,0,2.9,56,15,73,1189,150.0,2,20
38104,1,1,4.2,4748,12,24,1679,1500.0,2,20
38105,1,0,2.8,5,13,86,2195,199.0,2,20
38106,1,0,3.4,9,78,16,479,300.0,2,20
38107,1,0,3.9,113,82,73,1597,150.0,2,20
38110,1,0,3.1,23,8,24,2144,700.0,2,20
38111,1,0,3.8,38,82,24,288,400.0,2,20
38112,0,0,3.7,23,50,0,222,250.0,2,20
38113,1,0,3.4,76,20,86,1762,400.0,2,20
38114,1,0,3.4,11,44,73,1505,300.0,2,20
38115,1,0,3.8,38,89,73,1597,250.0,2,20
38116,1,1,4.3,569,77,24,791,1200.0,2,20
38117,1,0,3.6,27,20,73,2191,200.0,2,20
38118,1,0,3.9,256,20,24,1509,700.0,2,20
38119,1,1,4.4,1124,12,25,280,1200.0,2,20
38120,0,1,4.0,930,8,24,2070,800.0,2,20
38121,1,0,3.8,75,8,16,492,650.0,2,20
38122,1,0,3.4,63,12,73,382,400.0,2,20
38123,1,0,3.5,121,8,73,1203,300.0,2,20
38124,1,1,4.5,1238,80,25,185,1700.0,2,20
38125,1,0,3.9,119,82,24,695,600.0,2,20
38127,1,1,4.5,1418,12,25,704,1700.0,2,20
38128,1,0,3.9,464,82,19,488,800.0,2,20
38129,1,0,3.3,37,78,73,1662,350.0,2,20
38130,1,0,3.7,160,15,24,843,700.0,2,20
38131,1,0,4.0,55,8,24,1385,1500.0,2,20
38132,1,1,4.3,509,50,25,772,1300.0,2,20
38133,0,0,3.1,24,20,73,2164,150.0,2,20
38134,1,0,2.6,72,4,73,2239,300.0,2,20
38135,1,1,3.9,1937,51,24,2360,2100.0,2,20
38136,1,0,3.5,21,27,73,49,500.0,2,20
38137,1,0,3.4,8,82,73,704,300.0,2,20
38138,1,0,4.1,398,15,24,739,600.0,2,20
38139,1,1,4.1,456,12,24,1597,600.0,2,20
38140,1,1,4.2,476,15,24,1768,1700.0,2,20
38141,1,0,4.1,403,15,24,1900,750.0,2,20
38142,1,1,3.9,1370,51,46,1597,2100.0,2,20
38145,1,0,3.5,126,20,24,772,700.0,2,20
38146,1,0,4.2,136,15,24,204,1500.0,2,20
38147,1,1,4.2,176,13,24,1787,700.0,2,20
38148,1,1,4.3,3492,50,72,893,1700.0,2,20
38150,1,1,4.1,864,69,24,2146,1400.0,2,20
38151,1,0,4.0,785,12,24,49,650.0,2,20
38152,0,0,3.6,104,8,16,566,800.0,2,20
38153,1,0,4.0,362,69,24,850,1000.0,2,20
38154,1,0,2.9,17,12,73,1635,600.0,2,20
38156,0,0,3.3,5,50,0,222,350.0,2,20
38157,1,0,3.3,204,15,24,710,600.0,2,20
38158,1,1,4.0,457,15,24,843,1000.0,2,20
38160,1,0,4.3,909,82,24,1379,2000.0,2,20
38161,1,0,3.7,50,53,24,2178,750.0,2,20
38162,1,0,3.1,114,20,36,1662,500.0,2,20
38163,1,1,4.2,2930,12,24,1333,1000.0,2,20
38164,1,0,3.0,13,69,86,2335,400.0,2,20
38165,1,1,4.4,719,70,24,1500,1000.0,2,20
38166,1,1,4.2,856,12,24,2146,1400.0,2,20
38168,1,1,4.2,354,70,24,2167,1200.0,2,20
38169,1,1,4.0,379,15,24,1724,850.0,2,20
38170,1,1,4.3,3150,51,24,1949,1500.0,2,20
38172,1,0,3.8,177,76,73,335,300.0,2,20
38173,1,0,3.2,5,51,73,1662,450.0,2,20
38174,1,1,4.4,219,80,24,2141,850.0,2,20
38175,1,0,3.6,22,89,73,1597,350.0,2,20
38176,1,0,3.6,70,76,24,1911,800.0,2,20
38177,1,0,3.9,122,20,24,925,1000.0,2,20
38178,1,1,4.5,871,51,24,197,1800.0,2,20
38179,1,0,3.4,7,51,86,1038,1600.0,2,20
38181,1,0,4.0,141,31,24,1774,550.0,2,20
38182,1,1,3.8,81,82,24,843,800.0,2,20
38183,1,0,3.6,41,65,24,1808,1400.0,2,20
38185,1,0,3.4,48,82,73,1597,300.0,2,20
38187,1,0,2.1,253,27,36,1908,500.0,2,20
38188,1,0,4.2,860,82,24,2352,1800.0,2,20
38189,1,0,4.0,1103,82,24,1445,1300.0,2,20
38190,1,0,3.2,7,89,73,335,300.0,2,20
38191,0,0,4.3,1789,69,24,50,800.0,2,20
38192,0,0,4.2,1363,70,24,406,700.0,2,20
38193,0,0,4.3,72,69,16,652,400.0,2,20
38194,0,0,3.1,38,20,73,272,300.0,2,20
38195,0,0,3.8,32,70,73,433,350.0,2,20
38196,0,0,3.8,31,15,73,2175,400.0,2,20
38197,0,0,4.0,102,70,24,704,550.0,2,20
38198,0,0,3.6,37,53,24,1597,600.0,2,20
38199,1,0,3.7,34,89,62,66,300.0,2,20
38200,0,0,3.0,108,51,24,1807,800.0,2,20
38201,0,0,3.7,145,70,26,792,1000.0,2,20
38202,1,0,3.5,9,14,37,1041,100.0,2,20
38204,0,0,3.8,26,8,37,1041,350.0,2,20
38209,0,0,3.1,16,28,24,1807,1100.0,2,20
38210,0,0,2.9,46,77,24,2261,550.0,2,20
38212,0,0,2.8,38,82,36,1662,500.0,2,20
38213,0,0,3.3,4,3,73,1597,300.0,2,20
38214,0,0,3.4,7,69,73,2180,500.0,2,20
38216,0,0,3.5,58,65,24,852,900.0,2,20
38218,0,0,3.3,13,85,24,1825,600.0,2,20
38219,0,0,4.1,121,70,24,1662,600.0,2,20
38220,0,0,3.3,6,14,16,479,400.0,2,20
38221,1,0,4.1,118,70,24,887,1000.0,2,20
38222,1,0,3.5,47,89,24,2164,450.0,2,20
38225,1,0,3.6,118,70,24,704,500.0,2,20
38226,1,0,3.9,158,28,24,848,1300.0,2,20
38227,1,0,3.7,46,65,24,2164,1000.0,2,20
38228,0,0,3.3,4,70,73,1597,200.0,2,20
38229,0,0,3.3,5,20,73,1135,250.0,2,20
38230,1,0,3.6,16,46,36,1597,300.0,2,20
38231,1,1,3.8,203,70,24,1748,1200.0,2,20
38233,1,0,4.0,32,8,73,1286,300.0,2,20
38234,1,1,4.0,190,78,25,1882,1300.0,2,20
38235,1,0,3.2,5,53,73,2164,300.0,2,20
38236,1,0,3.7,110,78,24,1567,700.0,2,20
38237,1,0,3.8,169,77,73,1949,250.0,2,20
38239,1,0,3.6,79,69,73,2175,500.0,2,20
38240,1,0,3.8,36,4,37,1072,200.0,2,20
38241,0,0,3.3,11,8,73,2296,200.0,2,20
38242,0,1,4.3,2698,8,7,983,1300.0,2,20
38243,0,1,4.1,101,69,68,916,1000.0,2,20
38244,0,0,3.9,234,49,7,1361,1000.0,2,20
38245,1,0,3.3,4,13,86,1269,200.0,2,20
38246,1,0,3.9,86,65,7,988,1500.0,2,20
38248,0,0,3.6,24,85,73,2239,300.0,2,20
38249,1,0,3.5,25,85,24,1662,450.0,2,20
38252,1,1,4.2,508,77,24,1553,800.0,2,20
38253,0,0,4.5,3589,80,16,486,900.0,2,20
38254,1,1,4.4,721,51,26,9,1700.0,2,20
38255,0,1,4.4,2275,85,24,22,1100.0,2,20
38256,0,1,4.3,531,77,24,1379,1400.0,2,20
38257,0,0,4.3,1189,69,24,704,550.0,2,20
38258,0,0,4.4,1912,69,37,1312,400.0,2,20
38259,0,0,4.1,491,65,24,2236,600.0,2,20
38261,0,0,4.3,164,82,16,676,750.0,2,20
38262,0,0,4.1,362,70,73,1635,400.0,2,20
38263,0,0,4.3,792,12,19,624,900.0,2,20
38264,0,0,3.9,84,12,73,704,500.0,2,20
38265,0,0,4.1,787,69,24,1898,800.0,2,20
38266,0,0,4.0,1460,51,40,1062,450.0,2,20
38267,0,0,4.3,539,12,24,1594,800.0,2,20
38268,0,0,4.3,185,12,37,1064,500.0,2,20
38269,1,0,4.3,1135,28,16,603,800.0,2,20
38270,1,0,4.0,101,80,73,1394,150.0,2,20
38271,0,0,3.9,58,14,86,230,1200.0,2,20
38272,0,0,4.2,620,8,16,522,500.0,2,20
38273,0,0,2.7,77,51,73,1714,500.0,2,20
38274,0,0,3.2,22,77,24,2191,450.0,2,20
38275,0,0,3.8,30,15,11,294,400.0,2,20
38276,0,0,3.8,136,53,24,1662,650.0,2,20
38278,0,0,3.6,23,8,0,222,200.0,2,20
38279,0,0,3.4,22,13,24,148,500.0,2,20
38280,0,0,3.8,24,8,73,2331,200.0,2,20
38281,0,0,4.0,54,15,73,1526,400.0,2,20
38282,0,0,3.9,82,53,24,837,450.0,2,20
38285,0,0,3.7,95,12,73,1098,500.0,2,20
38286,0,0,3.4,14,70,0,222,200.0,2,20
38287,0,0,3.7,62,15,73,1098,200.0,2,20
38288,0,0,3.6,35,15,24,1908,700.0,2,20
38289,0,0,3.9,135,80,24,1349,800.0,2,20
38291,0,0,3.5,7,53,37,1041,200.0,2,20
38292,0,0,3.6,8,8,73,903,800.0,2,20
38293,0,0,3.3,6,80,24,2175,450.0,2,20
38295,0,0,3.3,5,77,73,2164,300.0,2,20
38297,0,0,3.1,7,70,73,2239,300.0,2,20
38298,0,0,3.7,16,51,16,479,250.0,2,20
38299,0,0,3.9,122,8,24,1382,500.0,2,20
38300,0,0,3.9,31,8,56,752,300.0,2,20
38301,1,0,3.4,12,85,73,1903,650.0,2,20
38302,0,0,3.2,6,53,73,335,300.0,2,20
38303,0,0,3.5,12,13,73,393,350.0,2,20
38305,0,0,3.3,9,77,73,335,300.0,2,20
38306,0,0,3.0,31,51,24,1662,1000.0,2,20
38307,0,0,2.8,46,8,16,561,700.0,2,20
38308,0,1,3.9,158,15,24,1996,1100.0,2,20
38310,0,0,4.0,209,69,24,772,500.0,2,20
38311,0,0,4.2,222,80,37,1305,200.0,2,20
38312,0,0,3.1,23,51,73,2299,300.0,2,20
38313,0,0,3.4,7,77,24,1597,600.0,2,20
38314,0,0,3.9,66,8,37,1303,200.0,2,20
38322,0,0,3.3,13,70,24,1662,600.0,2,20
38323,0,0,3.9,42,8,24,861,500.0,2,20
38324,0,0,3.1,17,78,24,1583,550.0,2,20
38325,0,0,4.1,399,78,73,1631,300.0,2,20
38343,0,0,3.2,4,15,24,86,600.0,2,20
38344,0,0,3.8,26,70,38,1043,500.0,2,20
38345,0,0,3.6,18,77,11,294,200.0,2,20
38347,0,0,3.2,9,14,24,1597,450.0,2,20
38348,0,0,3.6,7,51,23,601,200.0,2,20
38351,0,0,3.4,8,8,73,1597,450.0,2,20
38352,0,0,3.4,10,51,73,1684,350.0,2,20
38354,0,0,3.1,6,77,73,382,250.0,2,20
38356,0,0,3.6,14,78,73,2164,250.0,2,20
38358,0,0,3.6,15,11,55,1144,350.0,2,20
38360,0,0,3.7,16,70,86,1949,300.0,2,20
38361,0,0,3.8,33,77,36,230,350.0,2,20
38362,0,0,3.5,8,8,73,1459,400.0,2,20
38363,0,0,3.0,25,85,73,1662,400.0,2,20
38364,0,0,3.5,19,53,3,222,150.0,2,20
38365,0,0,3.6,16,85,73,2164,100.0,2,20
38366,0,0,3.2,6,53,24,1748,450.0,2,20
38368,0,0,3.6,32,85,73,1577,400.0,2,20
38371,0,0,3.3,9,69,16,479,400.0,2,20
38372,0,0,3.4,8,70,73,1662,350.0,2,20
38373,0,0,3.8,41,69,73,283,100.0,2,20
38374,0,0,3.4,27,51,73,1893,300.0,2,20
38375,0,0,3.6,15,51,73,1597,350.0,2,20
38380,0,0,3.0,10,8,50,2239,200.0,2,20
38389,1,0,3.2,5,14,73,1438,300.0,2,20
38393,0,0,3.0,53,12,73,2253,250.0,2,20
38394,1,0,3.4,33,77,24,1771,550.0,2,20
38395,0,0,2.6,26,69,73,761,400.0,2,20
38396,0,0,3.3,33,80,73,1213,300.0,2,20
38403,0,0,3.9,435,20,24,1576,550.0,2,20
38404,0,0,3.2,13,85,73,2191,200.0,2,20
38405,0,0,3.4,5,8,56,2331,150.0,2,20
38406,1,0,3.6,31,13,24,2245,400.0,2,20
38407,0,0,3.2,7,78,73,1662,200.0,2,20
38408,0,0,3.2,4,82,73,2191,400.0,2,20
38409,1,0,3.0,20,8,73,1431,400.0,2,20
38410,0,0,3.4,8,64,73,2239,400.0,2,20
38411,1,0,3.0,96,20,86,1021,650.0,2,20
38412,0,0,3.6,33,13,24,2239,500.0,2,20
38413,0,0,3.7,68,8,24,2236,500.0,2,20
38414,0,0,3.1,32,8,73,1454,200.0,2,20
38415,1,0,2.8,20,8,24,1662,550.0,2,20
38416,1,0,2.9,48,82,5,237,400.0,2,20
38417,0,0,3.7,28,76,24,1615,1000.0,2,20
38421,0,0,3.5,8,20,37,1064,200.0,2,20
38422,0,0,3.1,7,8,73,1597,150.0,2,20
38423,0,0,3.7,24,70,73,399,500.0,2,20
38424,1,0,3.5,17,69,37,1041,300.0,2,20
38426,0,0,3.2,4,78,73,2164,200.0,2,20
38427,0,0,3.1,9,20,73,2164,100.0,2,20
38429,1,0,3.2,6,46,36,704,300.0,2,20
38432,1,0,3.4,7,53,24,1597,700.0,2,20
38433,0,0,3.5,140,12,24,1597,600.0,2,20
38434,0,0,3.3,11,8,73,2251,400.0,2,20
38435,1,1,3.8,91,15,24,1969,1800.0,2,20
38436,1,1,4.3,1052,50,24,1346,1600.0,2,20
38437,1,1,3.8,200,51,24,1347,1600.0,2,20
38438,1,0,4.4,1106,50,2,228,600.0,3,20
38439,0,0,4.3,526,50,2,2096,1400.0,3,20
38440,1,0,4.4,69,50,73,1064,300.0,3,20
38441,0,0,4.5,291,50,37,1310,400.0,3,20
38442,1,0,4.2,231,50,3,250,300.0,3,20
38443,0,0,3.5,19,50,35,1041,1000.0,3,20
38444,0,0,3.9,91,50,13,1052,400.0,3,20
38445,0,0,3.7,23,50,0,222,250.0,3,20
38446,1,0,4.1,184,50,37,1041,550.0,3,20
38449,0,0,3.3,5,50,0,222,350.0,3,20
38450,1,1,4.2,508,77,24,1553,800.0,3,20
38451,1,1,4.2,2854,69,26,1376,800.0,3,20
38452,0,1,4.3,476,69,65,1546,2000.0,3,20
38453,0,1,4.1,1769,12,16,546,1000.0,3,20
38454,1,0,4.0,1084,8,77,1056,550.0,3,20
38455,0,0,4.4,1912,69,37,1312,400.0,3,20
38456,0,0,4.5,236,70,37,1065,1250.0,3,20
38457,1,0,4.9,1749,8,37,1041,400.0,3,20
38459,0,0,3.4,225,14,73,2317,300.0,3,20
38460,1,1,4.1,60,51,16,616,800.0,3,20
38461,1,0,4.1,45,12,37,1064,300.0,3,20
38462,1,0,4.1,117,70,16,213,700.0,3,20
38463,0,0,4.0,1460,51,40,1062,450.0,3,20
38464,0,0,4.3,185,12,37,1064,500.0,3,20
38465,0,0,4.0,27,8,16,479,450.0,3,20
38466,1,1,4.1,300,70,24,1252,1000.0,3,20
38467,1,0,4.1,118,51,17,500,500.0,3,20
38468,1,0,4.5,221,8,50,1047,450.0,3,20
38470,0,0,3.6,53,70,5,239,300.0,3,20
38471,1,0,4.1,79,14,75,1186,350.0,3,20
38472,1,0,4.3,120,80,37,1064,400.0,3,20
38473,0,0,4.0,79,51,37,1041,800.0,3,20
38474,0,0,4.0,185,14,73,1534,400.0,3,20
38475,1,0,3.9,87,69,43,1048,400.0,3,20
38476,0,0,3.6,23,8,0,222,200.0,3,20
38477,1,0,3.9,65,8,74,1105,250.0,3,20
38478,1,0,3.9,148,8,50,231,450.0,3,20
38479,1,0,3.5,9,14,37,1041,100.0,3,20
38480,1,0,3.7,19,28,11,292,400.0,3,20
38481,0,0,3.7,14,70,5,239,300.0,3,20
38483,1,0,3.8,59,14,83,1171,300.0,3,20
38484,0,0,3.4,14,70,0,222,200.0,3,20
38485,1,0,3.5,33,77,5,222,400.0,3,20
38486,0,0,4.0,100,69,37,1310,150.0,3,20
38487,1,0,3.9,58,51,37,1041,600.0,3,20
38488,0,0,3.9,36,14,83,1541,150.0,3,20
38489,1,0,3.9,61,77,11,293,150.0,3,20
38490,1,0,4.0,68,12,37,1041,250.0,3,20
38491,0,0,3.6,37,78,73,2279,250.0,3,20
38492,1,0,4.2,132,8,37,1303,180.0,3,20
38493,1,0,3.9,103,8,84,1541,400.0,3,20
38494,0,0,3.3,5,77,5,224,250.0,3,20
38496,1,0,3.5,9,8,0,239,500.0,3,20
38497,0,0,3.6,15,78,0,222,100.0,3,20
38498,1,0,3.4,36,8,0,222,150.0,3,20
38499,1,0,4.0,122,12,14,294,500.0,3,20
38500,1,0,3.5,36,12,37,1310,250.0,3,20
38501,0,0,3.5,14,70,73,1061,250.0,3,20
38503,0,0,4.2,222,80,37,1305,200.0,3,20
38504,1,0,4.0,47,70,37,1047,300.0,3,20
38505,1,0,3.5,17,69,37,1041,300.0,3,20
38506,0,0,3.5,22,77,0,222,200.0,3,20
38507,0,0,3.4,7,77,24,1597,600.0,3,20
38508,0,0,3.8,26,8,37,1041,350.0,3,20
38509,0,0,3.9,66,8,37,1303,200.0,3,20
38510,1,0,3.0,40,8,37,1304,200.0,3,20
38511,1,0,3.7,17,8,11,304,200.0,3,20
38513,1,0,3.2,6,78,17,500,400.0,3,20
38514,0,0,3.4,6,14,83,1541,150.0,3,20
38515,0,0,3.7,17,51,37,1041,200.0,3,20
38516,0,0,3.7,17,8,37,1041,150.0,3,20
38517,0,0,3.3,4,70,83,1531,300.0,3,20
38521,0,0,3.3,4,77,85,230,500.0,3,20
38527,0,0,3.8,26,70,38,1043,500.0,3,20
38528,0,0,3.3,11,14,73,2317,150.0,3,20
38529,0,0,3.5,10,14,37,222,100.0,3,20
38530,0,0,3.5,6,69,37,222,500.0,3,20
38533,0,0,3.2,7,14,5,222,300.0,3,20
38535,0,0,3.8,33,77,36,230,350.0,3,20
38536,0,0,3.4,27,51,73,1893,300.0,3,20
38538,0,0,3.2,6,51,83,1543,300.0,3,20
38542,1,0,4.0,93,8,37,1041,300.0,3,20
38543,1,0,4.0,49,69,36,230,500.0,3,20
38544,1,0,3.7,75,69,37,1047,350.0,3,20
38545,0,0,3.9,50,69,37,222,600.0,3,20
38546,1,0,4.1,129,51,26,910,900.0,3,20
38547,0,0,3.6,12,65,16,690,800.0,3,20
38549,1,1,4.7,4811,15,70,2022,1300.0,3,20
38550,0,0,4.0,31,85,20,594,1100.0,3,20
38551,1,0,4.3,657,15,20,592,750.0,3,20
38552,1,0,4.2,443,82,17,655,700.0,3,20
38553,0,0,3.7,24,53,84,1534,100.0,3,20
38554,1,0,4.1,257,85,16,564,500.0,3,20
38555,1,0,4.1,33,15,37,1041,400.0,3,20
38556,1,0,4.0,122,53,73,1541,200.0,3,20
38557,0,0,3.5,7,53,37,1041,200.0,3,20
38558,0,0,3.8,31,53,83,1530,150.0,3,20
38559,0,1,3.8,25,82,16,667,2200.0,3,20
38560,1,0,4.2,34,15,37,1061,300.0,3,20
38561,0,0,3.7,15,53,83,1541,250.0,3,20
38562,1,0,2.9,48,82,5,237,400.0,3,20
38565,0,0,3.6,16,15,0,222,600.0,3,20
38566,0,0,3.2,5,20,0,230,250.0,3,20
38567,0,0,3.5,19,53,3,222,150.0,3,20
38570,0,1,4.4,2133,50,46,1819,2200.0,4,20
38571,0,1,4.3,766,50,49,1942,3000.0,4,20
38572,0,1,4.4,184,50,25,1379,1800.0,4,20
38573,0,1,4.2,3130,50,57,870,2500.0,4,20
38574,0,1,4.4,885,50,46,187,3000.0,4,20
38575,1,1,4.4,2239,50,48,1380,3000.0,4,20
38576,0,0,4.4,2421,50,29,1546,1500.0,4,20
38577,0,1,4.4,2052,50,25,1270,1200.0,4,20
38578,1,1,4.4,3702,50,27,2032,1300.0,4,20
38579,0,1,4.1,1339,50,25,1090,2100.0,4,20
38580,1,1,4.3,3492,50,72,893,1700.0,4,20
38581,1,0,4.6,2513,50,24,1089,1600.0,4,20
38582,0,0,4.3,1043,50,57,1528,1500.0,4,20
38583,0,1,4.6,1438,50,46,2287,2200.0,4,20
38584,1,1,4.3,772,50,24,2073,1400.0,4,20
38585,1,1,4.3,772,50,24,2073,1400.0,4,20
38586,1,1,4.4,1849,50,24,1375,1500.0,4,20
38587,0,1,4.4,131,50,25,1702,1000.0,4,20
38588,0,1,4.2,337,50,25,1897,1000.0,4,20
38589,0,0,4.3,461,50,29,218,1500.0,4,20
38590,0,1,4.2,2079,50,24,1087,1500.0,4,20
38591,0,0,4.3,696,50,24,2355,1500.0,4,20
38592,1,1,4.3,509,50,25,772,1300.0,4,20
38593,0,0,4.1,1545,50,68,1033,1200.0,4,20
38594,1,1,4.3,1052,50,24,1346,1600.0,4,20
38595,1,0,4.2,121,50,25,1593,1000.0,4,20
38596,0,0,4.1,388,50,16,479,1100.0,4,20
38597,0,0,3.9,156,50,24,1709,600.0,4,20
38598,0,1,3.7,93,50,17,504,1000.0,4,20
38599,0,0,4.1,104,50,23,643,1200.0,4,20
38600,0,0,3.1,122,50,25,1807,1200.0,4,20
38601,0,0,3.5,56,50,25,194,1800.0,4,20
38602,0,0,3.9,73,50,57,2285,2500.0,4,20
38604,0,0,3.8,216,50,24,1339,2000.0,4,20
38605,0,0,3.8,34,50,24,1508,1700.0,4,20
38606,1,0,4.4,1106,50,2,228,600.0,4,20
38607,1,0,4.0,869,50,73,2269,400.0,4,20
38608,0,0,3.2,57,50,73,2143,350.0,4,20
38609,1,0,3.9,107,50,73,1285,500.0,4,20
38611,0,1,4.4,4605,51,57,196,1700.0,4,20
38612,0,1,4.6,2211,70,24,1516,1800.0,4,20
38613,1,1,4.2,4748,12,24,1679,1500.0,4,20
38614,0,0,4.6,3998,69,65,894,1500.0,4,20
38615,1,1,4.3,3150,51,24,1949,1500.0,4,20
38616,0,1,4.5,8402,8,72,12,2000.0,4,20
38617,0,0,4.3,1789,69,24,50,800.0,4,20
38618,0,1,4.6,2369,51,46,711,2800.0,4,20
38619,0,0,4.2,1363,70,24,406,700.0,4,20
38620,0,0,4.6,2289,12,16,670,1100.0,4,20
38621,0,0,4.5,1597,8,25,2164,1500.0,4,20
38622,1,1,3.9,1937,51,24,2360,2100.0,4,20
38623,0,1,4.3,343,8,65,178,1500.0,4,20
38624,1,1,4.1,2144,8,33,732,2000.0,4,20
38625,0,0,4.6,986,51,46,2351,3000.0,4,20
38626,0,1,4.5,5281,80,25,5,2500.0,4,20
38627,0,1,4.5,681,69,46,1495,3500.0,4,20
38628,1,1,4.5,1238,80,25,185,1700.0,4,20
38629,0,1,4.3,2230,69,66,951,1700.0,4,20
38630,1,0,4.3,7568,12,57,39,1500.0,4,20
38631,1,1,4.4,1124,12,25,280,1200.0,4,20
38632,0,1,4.6,1091,70,24,1082,1500.0,4,20
38633,0,0,4.2,634,80,71,923,1300.0,4,20
38634,1,1,4.2,2720,51,16,568,1200.0,4,20
38635,0,0,3.9,2328,80,24,2241,700.0,4,20
38636,1,1,4.2,508,77,24,1553,800.0,4,20
38637,0,1,4.1,2049,28,24,1897,1600.0,4,20
38638,0,1,4.2,187,12,24,2225,1000.0,4,20
38639,0,1,4.2,1452,51,71,919,1500.0,4,20
38640,1,1,4.2,2854,69,26,1376,800.0,4,20
38641,0,1,4.3,476,69,65,1546,2000.0,4,20
38642,1,1,4.3,2047,51,24,2291,1500.0,4,20
38643,0,1,4.3,605,28,25,188,2500.0,4,20
38644,1,1,3.9,1370,51,46,1597,2100.0,4,20
38645,1,1,4.2,2930,12,24,1333,1000.0,4,20
38646,1,1,4.4,493,80,7,1546,1900.0,4,20
38647,1,1,4.5,1418,12,25,704,1700.0,4,20
38648,0,1,4.3,671,69,24,1379,2000.0,4,20
